date,city,temperature_C,wind_speed_km_h,solar_radiation_W_m2
2023-12-17 00:00:00,Douala,22.08,18.63,117.45
2023-12-18 00:00:00,Douala,31.86,5.4,872.29
2023-12-19 00:00:00,Douala,24.8,0.08,741.9
2023-12-20 00:00:00,Douala,34.47,4.71,382.32
2023-12-21 00:00:00,Douala,22.16,14.33,724.57
2023-12-22 00:00:00,Douala,22.23,5.1,146.49
2023-12-23 00:00:00,Douala,24.05,16.14,269.8
2023-12-24 00:00:00,Douala,33.89,12.75,452.74
2023-12-25 00:00:00,Douala,23.22,4.05,248.04
2023-12-26 00:00:00,Douala,23.41,6.19,465.79
2023-12-27 00:00:00,Douala,34.25,18.76,121.11
2023-12-28 00:00:00,Douala,20.28,11.07,957.43
2023-12-29 00:00:00,Douala,24.21,1.07,392.51
2023-12-30 00:00:00,Douala,32.99,10.08,908.09
2023-12-31 00:00:00,Douala,33.21,13.54,402.39
2024-01-01 00:00:00,Douala,25.15,13.9,646.8
2024-01-02 00:00:00,Douala,26.14,17.32,294.02
2024-01-03 00:00:00,Douala,30.05,15.58,210.2
2024-01-04 00:00:00,Douala,26.74,9.82,628.68
2024-01-05 00:00:00,Douala,20.44,11.96,451.94
2024-01-06 00:00:00,Douala,24.61,8.44,841.8
2024-01-07 00:00:00,Douala,29.97,0.8,314.99
2024-01-08 00:00:00,Douala,34.5,11.57,859.13
2024-01-09 00:00:00,Douala,32.17,7.65,223.81
2024-01-10 00:00:00,Douala,25.01,7.34,754.59
2024-01-11 00:00:00,Douala,20.89,9.56,118.7
2024-01-12 00:00:00,Douala,34.3,3.59,434.39
2024-01-13 00:00:00,Douala,31.2,7.91,362.8
2024-01-14 00:00:00,Douala,24.07,6.41,466.54
2024-01-15 00:00:00,Douala,34.69,8.29,532.49
2024-01-16 00:00:00,Douala,25.25,13.38,189.34
2024-01-17 00:00:00,Douala,34.27,3.07,284.36
2024-01-18 00:00:00,Douala,31.45,12.07,689.29
2024-01-19 00:00:00,Douala,30.7,13.57,997.24
2024-01-20 00:00:00,Douala,31.59,2.87,418.97
2024-01-21 00:00:00,Douala,21.24,5.94,316.06
2024-01-22 00:00:00,Douala,29.21,16.95,381.37
2024-01-23 00:00:00,Douala,33.43,14.35,726.47
2024-01-24 00:00:00,Douala,32.52,18.44,203.98
2024-01-25 00:00:00,Douala,20.99,6.45,730.62
2024-01-26 00:00:00,Douala,22.32,11.29,668.14
2024-01-27 00:00:00,Douala,30.69,19.28,811.39
2024-01-28 00:00:00,Douala,28.67,8.84,940.66
2024-01-29 00:00:00,Douala,25.18,2.64,647.36
2024-01-30 00:00:00,Douala,24.48,13.99,374.58
2024-01-31 00:00:00,Douala,21.91,11.95,958.2
2024-02-01 00:00:00,Douala,21.54,2.74,208.53
2024-02-02 00:00:00,Douala,21.43,1.59,912.33
2024-02-03 00:00:00,Douala,31.82,13.32,731.94
2024-02-04 00:00:00,Douala,24.55,8.19,786.62
2024-02-05 00:00:00,Douala,24.41,4.7,611.09
2024-02-06 00:00:00,Douala,27.92,15.28,126.11
2024-02-07 00:00:00,Douala,24.79,14.37,927.72
2024-02-08 00:00:00,Douala,32.38,0.42,327.28
2024-02-09 00:00:00,Douala,20.43,14.11,263.12
2024-02-10 00:00:00,Douala,22.39,14.05,863.01
2024-02-11 00:00:00,Douala,32.39,8.44,700.36
2024-02-12 00:00:00,Douala,33.74,7.44,624.88
2024-02-13 00:00:00,Douala,27.1,14.01,969.11
2024-02-14 00:00:00,Douala,22.79,7.36,145.22
2024-02-15 00:00:00,Douala,29.44,9.67,832.69
2024-02-16 00:00:00,Douala,30.89,6.77,268.23
2024-02-17 00:00:00,Douala,25.54,5.99,857.6
2024-02-18 00:00:00,Douala,24.32,1.06,868.39
2024-02-19 00:00:00,Douala,21.66,14.33,134.52
2024-02-20 00:00:00,Douala,24.38,8.11,443.05
2024-02-21 00:00:00,Douala,29.45,8.15,363.55
2024-02-22 00:00:00,Douala,28.15,15.12,141.87
2024-02-23 00:00:00,Douala,22.2,9.75,528.85
2024-02-24 00:00:00,Douala,30.43,8.49,365.7
2024-02-25 00:00:00,Douala,27.03,12.4,479.18
2024-02-26 00:00:00,Douala,32.11,19.98,781.19
2024-02-27 00:00:00,Douala,29.12,5.59,220.06
2024-02-28 00:00:00,Douala,25.96,7.71,911.18
2024-02-29 00:00:00,Douala,30.82,6.36,786.05
2024-03-01 00:00:00,Douala,34.45,3.29,616.28
2024-03-02 00:00:00,Douala,23.1,9.34,604.45
2024-03-03 00:00:00,Douala,30.54,18.23,672.69
2024-03-04 00:00:00,Douala,24.48,3.37,826.65
2024-03-05 00:00:00,Douala,30.01,13.26,247.01
2024-03-06 00:00:00,Douala,33.15,9.62,922.08
2024-03-07 00:00:00,Douala,24.17,1.6,535.48
2024-03-08 00:00:00,Douala,22.61,17.1,924.94
2024-03-09 00:00:00,Douala,20.13,18.5,656.29
2024-03-10 00:00:00,Douala,24.27,6.17,262.42
2024-03-11 00:00:00,Douala,30.55,14.83,180.68
2024-03-12 00:00:00,Douala,27.71,17.29,763.31
2024-03-13 00:00:00,Douala,32.03,18.09,378
2024-03-14 00:00:00,Douala,32.15,17.29,201.87
2024-03-15 00:00:00,Douala,20.76,1.57,207.7
2024-03-16 00:00:00,Douala,23.99,6.95,870.84
2024-03-17 00:00:00,Douala,27.77,7.63,486.19
2024-03-18 00:00:00,Douala,31.42,9.65,463.2
2024-03-19 00:00:00,Douala,23.17,12.08,477.85
2024-03-20 00:00:00,Douala,29.16,3.06,845.12
2024-03-21 00:00:00,Douala,24.71,12.21,419.6
2024-03-22 00:00:00,Douala,21.77,6.32,239.3
2024-03-23 00:00:00,Douala,31.56,7.89,853.83
2024-03-24 00:00:00,Douala,27.61,1.79,140.39
2024-03-25 00:00:00,Douala,24.71,17.84,973.93
2024-03-26 00:00:00,Douala,32.54,0.76,602.37
2024-03-27 00:00:00,Douala,21.4,4.53,252.62
2024-03-28 00:00:00,Douala,20.55,13.66,620.29
2024-03-29 00:00:00,Douala,25.86,1.45,475.16
2024-03-30 00:00:00,Douala,31.51,2.23,534.85
2024-03-31 00:00:00,Douala,32.09,13.11,610.8
2024-04-01 00:00:00,Douala,32.01,6.42,141.7
2024-04-02 00:00:00,Douala,21.15,16.85,797.74
2024-04-03 00:00:00,Douala,24.44,17.61,432.97
2024-04-04 00:00:00,Douala,25.87,17.84,951.49
2024-04-05 00:00:00,Douala,22.23,5.48,805.82
2024-04-06 00:00:00,Douala,29.16,11,771.11
2024-04-07 00:00:00,Douala,29.24,1.09,558.08
2024-04-08 00:00:00,Douala,24.85,3.49,407.44
2024-04-09 00:00:00,Douala,20.29,12.27,788.13
2024-04-10 00:00:00,Douala,29.7,11.33,819.8
2024-04-11 00:00:00,Douala,24.92,6.96,463.05
2024-04-12 00:00:00,Douala,22.59,18.47,606
2024-04-13 00:00:00,Douala,22.75,8.6,352.12
2024-04-14 00:00:00,Douala,32.27,13.29,634.22
2024-04-15 00:00:00,Douala,25.7,12.58,266.9
2024-04-16 00:00:00,Douala,27.18,5.2,629.53
2024-04-17 00:00:00,Douala,20.64,12.26,287.22
2024-04-18 00:00:00,Douala,26.21,6.14,964.8
2024-04-19 00:00:00,Douala,31.26,15.66,753.39
2024-04-20 00:00:00,Douala,28.56,15.47,390.68
2024-04-21 00:00:00,Douala,31.32,7.77,416.6
2024-04-22 00:00:00,Douala,31.88,7.7,598.42
2024-04-23 00:00:00,Douala,26.86,13.35,287.24
2024-04-24 00:00:00,Douala,26.25,4.55,512.08
2024-04-25 00:00:00,Douala,24.33,17.98,446.68
2024-04-26 00:00:00,Douala,28.24,7.25,461.57
2024-04-27 00:00:00,Douala,25.45,6.71,297.08
2024-04-28 00:00:00,Douala,25.33,7.78,494.99
2024-04-29 00:00:00,Douala,23.44,7.69,555.51
2024-04-30 00:00:00,Douala,22.09,9.31,940.74
2024-05-01 00:00:00,Douala,34.02,5.04,383.38
2024-05-02 00:00:00,Douala,31.74,19.59,879.54
2024-05-03 00:00:00,Douala,34.37,9.57,333.52
2024-05-04 00:00:00,Douala,31.5,9.13,842.93
2024-05-05 00:00:00,Douala,29.36,11.62,619.04
2024-05-06 00:00:00,Douala,31.21,2.81,467.31
2024-05-07 00:00:00,Douala,31.37,14.17,932.22
2024-05-08 00:00:00,Douala,22.19,16,510.75
2024-05-09 00:00:00,Douala,33.94,9.48,630.35
2024-05-10 00:00:00,Douala,31.7,11.2,517.11
2024-05-11 00:00:00,Douala,34.2,0.84,682.14
2024-05-12 00:00:00,Douala,23.41,7.16,952.74
2024-05-13 00:00:00,Douala,28.48,6.18,126.92
2024-05-14 00:00:00,Douala,23.94,11.25,500.06
2024-05-15 00:00:00,Douala,20.53,0.94,142.52
2024-05-16 00:00:00,Douala,23.65,8.7,376.19
2024-05-17 00:00:00,Douala,26.69,8.14,518.16
2024-05-18 00:00:00,Douala,24.53,2.77,227.17
2024-05-19 00:00:00,Douala,21.47,7.17,237.04
2024-05-20 00:00:00,Douala,29.26,8.71,702.53
2024-05-21 00:00:00,Douala,29.25,16.19,504.44
2024-05-22 00:00:00,Douala,31.71,18.13,106.58
2024-05-23 00:00:00,Douala,32.39,16.82,235.51
2024-05-24 00:00:00,Douala,29.32,11.95,938.61
2024-05-25 00:00:00,Douala,22.97,1.99,730.18
2024-05-26 00:00:00,Douala,31.86,12.92,396.11
2024-05-27 00:00:00,Douala,32.18,7.78,565.7
2024-05-28 00:00:00,Douala,27.58,13.59,817.08
2024-05-29 00:00:00,Douala,21.55,3.46,223.24
2024-05-30 00:00:00,Douala,30.46,17.57,196.53
2024-05-31 00:00:00,Douala,33.59,18.23,902.65
2024-06-01 00:00:00,Douala,21.38,17.94,228.48
2024-06-02 00:00:00,Douala,23.34,19.58,581.24
2024-06-03 00:00:00,Douala,32.16,1.89,182.16
2024-06-04 00:00:00,Douala,31.98,10,379.59
2024-06-05 00:00:00,Douala,30.58,15.21,598.82
2024-06-06 00:00:00,Douala,22.13,0.05,357.82
2024-06-07 00:00:00,Douala,31.74,17.92,673.28
2024-06-08 00:00:00,Douala,25.21,9.88,711.14
2024-06-09 00:00:00,Douala,29.74,0.1,925.68
2024-06-10 00:00:00,Douala,20.91,19.76,469.09
2024-06-11 00:00:00,Douala,23.84,3.77,386.16
2024-06-12 00:00:00,Douala,32.54,15.38,566.73
2024-06-13 00:00:00,Douala,24.33,4.59,160.32
2024-06-14 00:00:00,Douala,26.82,2.77,245.45
2024-06-15 00:00:00,Douala,26.1,5.04,358.45
2024-06-16 00:00:00,Douala,31.45,0.78,536.81
2024-06-17 00:00:00,Douala,23.03,3.99,377.01
2024-06-18 00:00:00,Douala,33.58,12.79,773.53
2024-06-19 00:00:00,Douala,28,6.37,168.01
2024-06-20 00:00:00,Douala,32.96,19.8,602.14
2024-06-21 00:00:00,Douala,29.61,15.72,452.73
2024-06-22 00:00:00,Douala,24.44,6.82,518.62
2024-06-23 00:00:00,Douala,21.07,3.53,594.86
2024-06-24 00:00:00,Douala,20.91,15.79,123.13
2024-06-25 00:00:00,Douala,25.77,17.56,118.88
2024-06-26 00:00:00,Douala,33.96,7.16,807.43
2024-06-27 00:00:00,Douala,31.23,2.32,908.93
2024-06-28 00:00:00,Douala,22.15,0.87,473.98
2024-06-29 00:00:00,Douala,25.21,17.04,111.19
2024-06-30 00:00:00,Douala,29.04,6.1,959.17
2024-07-01 00:00:00,Douala,24.23,3.31,452.03
2024-07-02 00:00:00,Douala,22.22,18.03,240.8
2024-07-03 00:00:00,Douala,24.62,19.92,647.52
2024-07-04 00:00:00,Douala,30.55,8.98,369.32
2024-07-05 00:00:00,Douala,30.22,9.57,642.08
2024-07-06 00:00:00,Douala,23.28,9.31,584.68
2024-07-07 00:00:00,Douala,25.84,2.21,269.97
2024-07-08 00:00:00,Douala,28.86,1.3,389.11
2024-07-09 00:00:00,Douala,27.17,9.8,759.15
2024-07-10 00:00:00,Douala,24.11,15.85,228.95
2024-07-11 00:00:00,Douala,24.38,15.51,692.88
2024-07-12 00:00:00,Douala,28.17,15.04,411.83
2024-07-13 00:00:00,Douala,28.26,18.96,557.99
2024-07-14 00:00:00,Douala,20.6,19.33,764.76
2024-07-15 00:00:00,Douala,33.6,9.82,697.67
2024-07-16 00:00:00,Douala,27.57,4.37,944.92
2024-07-17 00:00:00,Douala,24.95,18.97,561.36
2024-07-18 00:00:00,Douala,27.64,6.54,353.56
2024-07-19 00:00:00,Douala,24.44,3.09,772.76
2024-07-20 00:00:00,Douala,31.42,15.43,174.42
2024-07-21 00:00:00,Douala,22.46,13.35,564.51
2024-07-22 00:00:00,Douala,32.65,12.43,399.33
2024-07-23 00:00:00,Douala,23.03,5.61,142.49
2024-07-24 00:00:00,Douala,25.5,9.07,376.31
2024-07-25 00:00:00,Douala,31.84,18.68,796.7
2024-07-26 00:00:00,Douala,27.43,0.74,811.88
2024-07-27 00:00:00,Douala,23.03,12.73,352.59
2024-07-28 00:00:00,Douala,25.85,16.5,537.8
2024-07-29 00:00:00,Douala,29.51,17.56,733.33
2024-07-30 00:00:00,Douala,26.1,19.65,448.24
2024-07-31 00:00:00,Douala,33.37,10.34,881.48
2024-08-01 00:00:00,Douala,28.68,15.23,470.26
2024-08-02 00:00:00,Douala,31.18,3.42,669.55
2024-08-03 00:00:00,Douala,29.6,0.46,940.73
2024-08-04 00:00:00,Douala,29.34,17.37,979.41
2024-08-05 00:00:00,Douala,34.54,13.2,564.16
2024-08-06 00:00:00,Douala,29.09,18.53,943.63
2024-08-07 00:00:00,Douala,31.37,11.72,764.44
2024-08-08 00:00:00,Douala,31.21,2.61,883.86
2024-08-09 00:00:00,Douala,31.99,7.07,985.58
2024-08-10 00:00:00,Douala,34.04,19.93,467.66
2024-08-11 00:00:00,Douala,28.71,5.82,179.87
2024-08-12 00:00:00,Douala,29.87,19.57,274.81
2024-08-13 00:00:00,Douala,23.72,14.21,675.97
2024-08-14 00:00:00,Douala,22.03,1.27,691.5
2024-08-15 00:00:00,Douala,29.94,5.09,355.7
2024-08-16 00:00:00,Douala,23.93,18.87,459.75
2024-08-17 00:00:00,Douala,26.6,11.76,389.11
2024-08-18 00:00:00,Douala,26.94,10.3,505.85
2024-08-19 00:00:00,Douala,34.99,5.1,312.51
2024-08-20 00:00:00,Douala,27.45,12.5,790.3
2024-08-21 00:00:00,Douala,24.68,17.98,137.2
2024-08-22 00:00:00,Douala,34.54,2.26,153.59
2024-08-23 00:00:00,Douala,28.64,11.33,843.03
2024-08-24 00:00:00,Douala,20.4,9.15,524.16
2024-08-25 00:00:00,Douala,31.32,14.48,739.52
2024-08-26 00:00:00,Douala,29.1,7.45,682.7
2024-08-27 00:00:00,Douala,21.65,0.05,366.61
2024-08-28 00:00:00,Douala,30.26,7.74,199.64
2024-08-29 00:00:00,Douala,23.47,0.76,852.75
2024-08-30 00:00:00,Douala,28.37,4.72,852.25
2024-08-31 00:00:00,Douala,31.07,12.45,420.32
2024-09-01 00:00:00,Douala,23.18,12.05,519.69
2024-09-02 00:00:00,Douala,24.87,17.2,240.38
2024-09-03 00:00:00,Douala,31.14,16.64,521.84
2024-09-04 00:00:00,Douala,29.11,12.27,716.48
2024-09-05 00:00:00,Douala,20.72,1.36,611.27
2024-09-06 00:00:00,Douala,32.65,17.7,246.75
2024-09-07 00:00:00,Douala,29.24,3.3,204.73
2024-09-08 00:00:00,Douala,29.28,15.1,989.35
2024-09-09 00:00:00,Douala,28.46,9.11,506.28
2024-09-10 00:00:00,Douala,33.55,19.64,756.63
2024-09-11 00:00:00,Douala,23.14,1.43,926.59
2024-09-12 00:00:00,Douala,30.31,12.22,720.23
2024-09-13 00:00:00,Douala,29.81,19.73,924.83
2024-09-14 00:00:00,Douala,29.11,2.18,441.82
2024-09-15 00:00:00,Douala,34.28,15.85,465.12
2024-09-16 00:00:00,Douala,31.3,1.56,777.7
2024-09-17 00:00:00,Douala,34.05,14.62,698.3
2024-09-18 00:00:00,Douala,24.08,5.19,422.45
2024-09-19 00:00:00,Douala,23.85,18.32,288.28
2024-09-20 00:00:00,Douala,26.85,8.42,926.38
2024-09-21 00:00:00,Douala,32.12,7.96,231.81
2024-09-22 00:00:00,Douala,30,19.74,637.02
2024-09-23 00:00:00,Douala,24.55,14.12,342.63
2024-09-24 00:00:00,Douala,31.71,2.73,161.48
2024-09-25 00:00:00,Douala,32.15,14.05,630.26
2024-09-26 00:00:00,Douala,22.36,10.06,867.97
2024-09-27 00:00:00,Douala,27.42,15.32,810.18
2024-09-28 00:00:00,Douala,23.1,16.54,450.91
2024-09-29 00:00:00,Douala,28.67,18.13,219.76
2024-09-30 00:00:00,Douala,30.14,9.06,187.13
2024-10-01 00:00:00,Douala,26.13,16.82,231.12
2024-10-02 00:00:00,Douala,30.98,15.5,860.1
2024-10-03 00:00:00,Douala,29.34,12.71,870.23
2024-10-04 00:00:00,Douala,31.45,14.76,733.87
2024-10-05 00:00:00,Douala,33.77,4.67,587.3
2024-10-06 00:00:00,Douala,22.3,13.76,599.33
2024-10-07 00:00:00,Douala,33.92,16.51,185.34
2024-10-08 00:00:00,Douala,28.88,9.58,770.84
2024-10-09 00:00:00,Douala,20.5,11.88,234.67
2024-10-10 00:00:00,Douala,34.99,10.93,478.68
2024-10-11 00:00:00,Douala,22.03,12.35,395.63
2024-10-12 00:00:00,Douala,26.39,15.53,527.65
2024-10-13 00:00:00,Douala,31.01,16.21,520.37
2024-10-14 00:00:00,Douala,28.49,0.48,863.2
2024-10-15 00:00:00,Douala,29.08,0.84,239.44
2024-10-16 00:00:00,Douala,29.79,3.57,532.72
2024-10-17 00:00:00,Douala,28.16,17.78,387.82
2024-10-18 00:00:00,Douala,22.74,13.95,624.08
2024-10-19 00:00:00,Douala,20.56,2.17,822.47
2024-10-20 00:00:00,Douala,25.68,0.94,761.93
2024-10-21 00:00:00,Douala,30.98,10.27,675.21
2024-10-22 00:00:00,Douala,25.01,15.85,939.62
2024-10-23 00:00:00,Douala,34.6,6.75,306.13
2024-10-24 00:00:00,Douala,33.12,11.69,273.45
2024-10-25 00:00:00,Douala,27.32,18.26,191.69
2024-10-26 00:00:00,Douala,23.89,11.9,542.95
2024-10-27 00:00:00,Douala,26.91,5.91,910.11
2024-10-28 00:00:00,Douala,29.2,9.75,658.2
2024-10-29 00:00:00,Douala,28.16,0.48,863.55
2024-10-30 00:00:00,Douala,21.57,10.85,564.23
2024-10-31 00:00:00,Douala,27.2,3.59,674.01
2024-11-01 00:00:00,Douala,23.95,4.08,608.17
2024-11-02 00:00:00,Douala,24.86,14.22,881.12
2024-11-03 00:00:00,Douala,27.94,8.62,231.25
2024-11-04 00:00:00,Douala,31.32,12.41,152.02
2024-11-05 00:00:00,Douala,28.04,5.33,998.21
2024-11-06 00:00:00,Douala,32.55,7.47,543.6
2024-11-07 00:00:00,Douala,27.43,10.4,318.13
2024-11-08 00:00:00,Douala,30.13,6.84,914.77
2024-11-09 00:00:00,Douala,34.51,14.73,428.64
2024-11-10 00:00:00,Douala,32.67,4.71,824.49
2024-11-11 00:00:00,Douala,25.91,15.47,605.22
2024-11-12 00:00:00,Douala,25.17,4.55,251.39
2024-11-13 00:00:00,Douala,31.96,9.5,775.23
2024-11-14 00:00:00,Douala,32.07,19.12,983.57
2024-11-15 00:00:00,Douala,34.76,17.42,991.96
2024-11-16 00:00:00,Douala,20.61,14.16,387
2024-11-17 00:00:00,Douala,28.74,10.55,174.66
2024-11-18 00:00:00,Douala,26.33,12.03,480.06
2024-11-19 00:00:00,Douala,28.1,15.4,317.96
2024-11-20 00:00:00,Douala,28.03,0.72,724.63
2024-11-21 00:00:00,Douala,32.45,19.5,707.52
2024-11-22 00:00:00,Douala,27.69,0.81,946.97
2024-11-23 00:00:00,Douala,24.74,9.74,405.43
2024-11-24 00:00:00,Douala,23.8,4.45,147.68
2024-11-25 00:00:00,Douala,33.09,2.42,148.61
2024-11-26 00:00:00,Douala,30.26,7.13,706.54
2024-11-27 00:00:00,Douala,31.2,5.47,303.75
2024-11-28 00:00:00,Douala,31.72,10.26,823.84
2024-11-29 00:00:00,Douala,30.01,0.17,255.81
2024-11-30 00:00:00,Douala,31.09,4.78,139.92
2024-12-01 00:00:00,Douala,22.16,14.6,181.13
2024-12-02 00:00:00,Douala,23.25,19.22,679.94
2024-12-03 00:00:00,Douala,21.76,6.64,710.08
2024-12-04 00:00:00,Douala,29.35,8.25,333.83
2024-12-05 00:00:00,Douala,28.02,14.55,590.7
2024-12-06 00:00:00,Douala,30.25,4.93,847.5
2024-12-07 00:00:00,Douala,24.91,2.63,407.13
2024-12-08 00:00:00,Douala,20.69,7.64,912.74
2024-12-09 00:00:00,Douala,29.39,10.43,612.04
2024-12-10 00:00:00,Douala,22.35,1.35,303.55
2024-12-11 00:00:00,Douala,34.45,3.41,479.03
2024-12-12 00:00:00,Douala,27.63,10.33,762.02
2024-12-13 00:00:00,Douala,21.6,9.01,451.65
2024-12-14 00:00:00,Douala,23.79,8.5,412.53
2024-12-15 00:00:00,Douala,30.47,13.7,291.67
2024-12-16 00:00:00,Douala,25.6,12.84,593.15
2024-12-17 00:00:00,Douala,26.59,12.6,343.24
2024-12-18 00:00:00,Douala,31.31,19.53,245.88
2024-12-19 00:00:00,Douala,24.17,16.09,279
2024-12-20 00:00:00,Douala,26.79,8.31,218.33
2024-12-21 00:00:00,Douala,24.51,11.91,223.74
2024-12-22 00:00:00,Douala,21.33,15.34,700.31
2024-12-23 00:00:00,Douala,26.12,16.23,793.91
2024-12-24 00:00:00,Douala,20.82,15.56,638.17
2024-12-25 00:00:00,Douala,21.37,2.02,114.73
2024-12-26 00:00:00,Douala,28.39,11.48,344.3
2024-12-27 00:00:00,Douala,33.63,9.5,192.14
2024-12-28 00:00:00,Douala,23.73,15.27,445.3
2024-12-29 00:00:00,Douala,20.47,19.42,861.61
2024-12-30 00:00:00,Douala,34.17,1.03,885.57
2024-12-31 00:00:00,Douala,25.91,6.54,591.16
2019-01-01 00:00:00,Garoua,21.67,14.23,778.92
2019-01-02 00:00:00,Garoua,24.19,17.17,419.87
2019-01-03 00:00:00,Garoua,22.4,14.39,513.85
2019-01-04 00:00:00,Garoua,30.44,10.3,862.74
2019-01-05 00:00:00,Garoua,25.94,2.73,759.25
2019-01-06 00:00:00,Garoua,28.45,3.5,310.12
2019-01-07 00:00:00,Garoua,22.66,12.8,946.53
2019-01-08 00:00:00,Garoua,27.41,4.27,542.76
2019-01-09 00:00:00,Garoua,30.23,0.36,360.72
2019-01-10 00:00:00,Garoua,28.84,11.21,937.93
2019-01-11 00:00:00,Garoua,34.95,19.52,178.66
2019-01-12 00:00:00,Garoua,26.64,15.24,831.3
2019-01-13 00:00:00,Garoua,24.04,11.69,339.64
2019-01-14 00:00:00,Garoua,34.88,18.25,392.71
2019-01-15 00:00:00,Garoua,30.24,6.2,996.1
2019-01-16 00:00:00,Garoua,22.35,3.85,814.6
2019-01-17 00:00:00,Garoua,34.88,2.24,668.12
2019-01-18 00:00:00,Garoua,22.32,8.94,439.18
2019-01-19 00:00:00,Garoua,28.98,15.17,466.79
2019-01-20 00:00:00,Garoua,27.19,2.82,719.48
2019-01-21 00:00:00,Garoua,28.34,17.42,166.65
2019-01-22 00:00:00,Garoua,33.16,10.29,129.05
2019-01-23 00:00:00,Garoua,24.59,10.01,140.56
2019-01-24 00:00:00,Garoua,33.62,3.45,872.71
2019-01-25 00:00:00,Garoua,30.37,16.88,119.15
2019-01-26 00:00:00,Garoua,31.95,19.26,864.81
2019-01-27 00:00:00,Garoua,22.24,10.16,998.2
2019-01-28 00:00:00,Garoua,20.74,3,891.46
2019-01-29 00:00:00,Garoua,21.43,5.36,203.65
2019-01-30 00:00:00,Garoua,31.79,17.99,669.06
2019-01-31 00:00:00,Garoua,31.19,11.2,562.89
2019-02-01 00:00:00,Garoua,29.01,11.09,953.4
2019-02-02 00:00:00,Garoua,22.03,8.38,546.8
2019-02-03 00:00:00,Garoua,32.85,8.73,537.7
2019-02-04 00:00:00,Garoua,32.29,2.32,735.53
2019-02-05 00:00:00,Garoua,31.37,12.84,842.88
2019-02-06 00:00:00,Garoua,25.99,19.95,996.11
2019-02-07 00:00:00,Garoua,33.02,15.63,407.48
2019-02-08 00:00:00,Garoua,32.43,3.15,588.19
2019-02-09 00:00:00,Garoua,30.67,14.76,111.26
2019-02-10 00:00:00,Garoua,20.46,12.71,844.56
2019-02-11 00:00:00,Garoua,29.87,13.03,605.11
2019-02-12 00:00:00,Garoua,25.46,2.72,594.61
2019-02-13 00:00:00,Garoua,32.65,7.11,298.21
2019-02-14 00:00:00,Garoua,30.67,16.77,500.87
2019-02-15 00:00:00,Garoua,30.76,8.59,202.6
2019-02-16 00:00:00,Garoua,29.47,6,581.53
2019-02-17 00:00:00,Garoua,23.68,17.48,701.89
2019-02-18 00:00:00,Garoua,34.85,1.58,251.08
2019-02-19 00:00:00,Garoua,32.02,12.85,683.75
2019-02-20 00:00:00,Garoua,31.58,17.92,350.31
2019-02-21 00:00:00,Garoua,30.16,13.25,425.48
2019-02-22 00:00:00,Garoua,23.66,13.02,470.21
2019-02-23 00:00:00,Garoua,32.47,1.64,365.56
2019-02-24 00:00:00,Garoua,28.67,12.99,959.88
2019-02-25 00:00:00,Garoua,27.57,15.06,219.83
2019-02-26 00:00:00,Garoua,34.04,14.42,566.63
2019-02-27 00:00:00,Garoua,21.05,11.22,726.55
2019-02-28 00:00:00,Garoua,34.93,7.88,335.51
2019-03-01 00:00:00,Garoua,32.02,13.47,657.79
2019-03-02 00:00:00,Garoua,24.85,3.02,813.77
2019-03-03 00:00:00,Garoua,32.59,0.67,521.68
2019-03-04 00:00:00,Garoua,32.42,6.3,577.08
2019-03-05 00:00:00,Garoua,34.26,3.55,828.94
2019-03-06 00:00:00,Garoua,24.77,3.68,538.9
2019-03-07 00:00:00,Garoua,30.87,12.24,389.17
2019-03-08 00:00:00,Garoua,32.47,9.87,526.25
2019-03-09 00:00:00,Garoua,31.43,16.31,631.93
2019-03-10 00:00:00,Garoua,33.97,18.27,288.74
2019-03-11 00:00:00,Garoua,20.26,1.38,948.94
2019-03-12 00:00:00,Garoua,29.22,17.07,567.25
2019-03-13 00:00:00,Garoua,30.51,1.47,927.27
2019-03-14 00:00:00,Garoua,34.42,11.41,534.03
2019-03-15 00:00:00,Garoua,21.21,9.98,685.38
2019-03-16 00:00:00,Garoua,27.44,17.63,234.8
2019-03-17 00:00:00,Garoua,22.96,1.46,186.89
2019-03-18 00:00:00,Garoua,26.36,13.44,564.55
2019-03-19 00:00:00,Garoua,22.82,8.08,120.79
2019-03-20 00:00:00,Garoua,31.7,16.65,237.07
2019-03-21 00:00:00,Garoua,26.27,8.23,568.03
2019-03-22 00:00:00,Garoua,28.28,17.21,932.27
2019-03-23 00:00:00,Garoua,28,14.93,652.99
2019-03-24 00:00:00,Garoua,28.88,9.87,715.67
2019-03-25 00:00:00,Garoua,21.94,16.56,852.44
2019-03-26 00:00:00,Garoua,22.54,11.03,620.02
2019-03-27 00:00:00,Garoua,30.44,13.22,546.62
2019-03-28 00:00:00,Garoua,28.94,5.74,203.51
2019-03-29 00:00:00,Garoua,20.15,9.68,271.05
2019-03-30 00:00:00,Garoua,28.5,14.33,448.78
2019-03-31 00:00:00,Garoua,31.37,12.99,725.35
2019-04-01 00:00:00,Garoua,32.04,17.94,659.48
2019-04-02 00:00:00,Garoua,34.67,1.99,556.31
2019-04-03 00:00:00,Garoua,33.06,18.17,991.04
2019-04-04 00:00:00,Garoua,21.34,2.6,472.92
2019-04-05 00:00:00,Garoua,27.23,11.33,329.47
2019-04-06 00:00:00,Garoua,21.04,17.01,821.68
2019-04-07 00:00:00,Garoua,30.61,11.75,805.3
2019-04-08 00:00:00,Garoua,26.55,16.22,851.14
